timestamp_us;ecg_value
1577913447073;-0.40500
1577916224850;-0.40500
1577919002627;-0.40000
1577921780404;-0.39000
1577924558181;-0.40500
1577927335958;-0.41500
1577930113735;-0.41500
1577932891512;-0.41500
1577935669289;-0.41500
1577938447066;-0.41500
1577941224843;-0.42000
1577944002620;-0.43000
1577946780397;-0.42500
1577949558174;-0.41000
1577952335951;-0.40000
1577955113728;-0.39500
1577957891505;-0.40500
1577960669282;-0.40500
1577963447059;-0.40000
1577966224836;-0.40000
1577969002613;-0.39500
1577971780390;-0.40000
1577974558167;-0.41000
1577977335944;-0.43000
1577980113721;-0.41500
1577982891498;-0.41000
1577985669275;-0.42000
1577988447052;-0.43000
1577991224829;-0.42500
1577994002606;-0.42000
1577996780383;-0.41500
1577999558160;-0.40500
1578002335937;-0.41500
1578005113714;-0.42000
1578007891491;-0.42500
1578010669268;-0.42500
1578013447045;-0.40000
1578016224822;-0.40500
1578019002599;-0.40000
1578021780376;-0.41000
1578024558153;-0.43000
1578027335930;-0.43500
1578030113707;-0.43000
1578032891484;-0.42500
1578035669261;-0.42500
1578038447038;-0.43000
1578041224815;-0.44000
1578044002592;-0.45000
1578046780369;-0.43500
1578049558146;-0.41500
1578052335923;-0.41000
1578055113700;-0.41000
1578057891477;-0.42500
1578060669254;-0.42000
1578063447031;-0.41500
1578066224808;-0.41000
1578069002585;-0.40500
1578071780362;-0.41000
1578074558139;-0.41500
1578077335916;-0.42500
1578080113693;-0.43500
1578082891470;-0.42500
1578085669247;-0.43000
1578088447024;-0.43500
1578091224801;-0.44500
1578094002578;-0.45000
1578096780355;-0.44500
1578099558132;-0.43500
1578102335909;-0.45000
1578105113686;-0.45000
1578107891463;-0.46500
1578110669240;-0.48000
1578113447017;-0.47500
1578116224794;-0.47500
1578119002571;-0.48000
1578121780348;-0.47500
1578124558125;-0.48000
1578127335902;-0.47000
1578130113679;-0.45000
1578132891456;-0.45000
1578135669233;-0.47000
1578138447010;-0.47500
1578141224787;-0.48000
1578144002564;-0.47500
1578146780341;-0.46500
1578149558118;-0.45000
1578152335895;-0.44500
1578155113672;-0.43500
1578157891449;-0.42000
1578160669226;-0.42000
1578163447003;-0.39000
1578166224780;-0.36000
1578169002557;-0.36000
1578171780334;-0.35000
1578174558111;-0.34500
1578177335888;-0.35500
1578180113665;-0.34000
1578182891442;-0.33000
1578185669219;-0.34000
1578188446996;-0.34000
1578191224773;-0.34500
1578194002550;-0.34500
1578196780327;-0.33000
1578199558104;-0.32500
1578202335881;-0.32500
1578205113658;-0.33000
1578207891435;-0.32500
1578210669212;-0.33000
1578213446989;-0.32500
1578216224766;-0.31500
1578219002543;-0.32500
1578221780320;-0.31500
1578224558097;-0.31500
1578227335874;-0.33500
1578230113651;-0.32500
1578232891428;-0.33000
1578235669205;-0.34000
1578238446982;-0.33500
1578241224759;-0.34500
1578244002536;-0.36500
1578246780313;-0.34500
1578249558090;-0.34500
1578252335867;-0.34500
1578255113644;-0.33000
1578257891421;-0.33500
1578260669198;-0.32500
1578263446975;-0.31000
1578266224752;-0.31500
1578269002529;-0.32500
1578271780306;-0.34000
1578274558083;-0.35500
1578277335860;-0.36500
1578280113637;-0.35500
1578282891414;-0.35500
1578285669191;-0.35000
1578288446968;-0.35500
1578291224745;-0.38000
1578294002522;-0.38000
1578296780299;-0.37500
1578299558076;-0.36500
1578302335853;-0.36500
1578305113630;-0.37000
1578307891407;-0.37000
1578310669184;-0.37500
1578313446961;-0.35500
1578316224738;-0.36500
1578319002515;-0.37000
1578321780292;-0.38500
1578324558069;-0.39500
1578327335846;-0.38000
1578330113623;-0.37500
1578332891400;-0.37000
1578335669177;-0.37000
1578338446954;-0.38000
1578341224731;-0.39000
1578344002508;-0.39500
1578346780285;-0.38000
1578349558062;-0.37000
1578352335839;-0.36000
1578355113616;-0.36000
1578357891393;-0.36500
1578360669170;-0.36500
1578363446947;-0.35000
1578366224724;-0.34000
1578369002501;-0.36000
1578371780278;-0.38000
1578374558055;-0.39000
1578377335832;-0.39000
1578380113609;-0.39000
1578382891386;-0.37500
1578385669163;-0.37000
1578388446940;-0.38500
1578391224717;-0.39500
1578394002494;-0.40000
1578396780271;-0.38500
1578399558048;-0.37500
1578402335825;-0.36000
1578405113602;-0.36000
1578407891379;-0.35500
1578410669156;-0.36000
1578413446933;-0.37000
1578416224710;-0.36000
1578419002487;-0.37000
1578421780264;-0.35000
1578424558041;-0.35500
1578427335818;-0.35500
1578430113595;-0.36000
1578432891372;-0.36500
1578435669149;-0.36500
1578438446926;-0.38000
1578441224703;-0.38500
1578444002480;-0.38500
1578446780257;-0.37500
1578449558034;-0.36500
1578452335811;-0.35500
1578455113588;-0.36000
1578457891365;-0.35000
1578460669142;-0.34000
1578463446919;-0.34000
1578466224696;-0.32500
1578469002473;-0.32000
1578471780250;-0.31500
1578474558027;-0.32000
1578477335804;-0.31500
1578480113581;-0.30000
1578482891358;-0.29000
1578485669135;-0.27500
1578488446912;-0.26000
1578491224689;-0.24500
1578494002466;-0.24500
1578496780243;-0.25500
1578499558020;-0.26000
1578502335797;-0.28000
1578505113574;-0.28000
1578507891351;-0.28500
1578510669128;-0.29500
1578513446905;-0.28500
1578516224682;-0.26500
1578519002459;-0.27500
1578521780236;-0.30000
1578524558013;-0.32000
1578527335790;-0.32000
1578530113567;-0.29500
1578532891344;-0.27000
1578535669121;-0.26500
1578538446898;-0.29000
1578541224675;-0.32000
1578544002452;-0.33500
1578546780229;-0.33500
1578549558006;-0.35000
1578552335783;-0.35000
1578555113560;-0.37500
1578557891337;-0.38500
1578560669114;-0.38500
1578563446891;-0.38500
1578566224668;-0.37500
1578569002445;-0.38000
1578571780222;-0.38500
1578574557999;-0.38000
1578577335776;-0.38000
1578580113553;-0.37500
1578582891330;-0.37500
1578585669107;-0.39000
1578588446884;-0.39500
1578591224661;-0.39500
1578594002438;-0.39000
1578596780215;-0.38500
1578599557992;-0.38000
1578602335769;-0.38500
1578605113546;-0.40000
1578607891323;-0.41500
1578610669100;-0.42500
1578613446877;-0.41000
1578616224654;-0.40000
1578619002431;-0.39000
1578621780208;-0.41500
1578624557985;-0.41000
1578627335762;-0.44000
1578630113539;-0.45500
1578632891316;-0.48500
1578635669093;-0.49000
1578638446870;-0.49000
1578641224647;-0.49500
1578644002424;-0.50000
1578646780201;-0.52500
1578649557978;-0.55500
1578652335755;-0.59000
1578655113532;-0.61500
1578657891309;-0.60000
1578660669086;-0.53500
1578663446863;-0.41500
1578666224640;-0.29000
1578669002417;-0.12000
1578671780194;0.06500
1578674557971;0.27500
1578677335748;0.54500
1578680113525;0.78500
1578682891302;0.94500
1578685669079;1.00000
1578688446856;0.90000
1578691224633;0.58000
1578694002410;0.12500
1578696780187;-0.25500
1578699557964;-0.44500
1578702335741;-0.49000
1578705113518;-0.49000
1578707891295;-0.47000
1578710669072;-0.44500
1578713446849;-0.41500
1578716224626;-0.40500
1578719002403;-0.41000
1578721780180;-0.40500
1578724557957;-0.42000
1578727335734;-0.41000
1578730113511;-0.43000
1578732891288;-0.40500
1578735669065;-0.41000
1578738446842;-0.40500
1578741224619;-0.40500
1578744002396;-0.41000
1578746780173;-0.41000
1578749557950;-0.41000
1578752335727;-0.40500
1578755113504;-0.42000
1578757891281;-0.43000
1578760669058;-0.43000
1578763446835;-0.42000
1578766224612;-0.41500
1578769002389;-0.41000
1578771780166;-0.41500
1578774557943;-0.42500
1578777335720;-0.42000
1578780113497;-0.42500
1578782891274;-0.41500
1578785669051;-0.41500
1578788446828;-0.41500
1578791224605;-0.43000
1578794002382;-0.43000
1578796780159;-0.42000
1578799557936;-0.41500
1578802335713;-0.40000
1578805113490;-0.40500
1578807891267;-0.40500
1578810669044;-0.41000
1578813446821;-0.42000
1578816224598;-0.39000
1578819002375;-0.39500
1578821780152;-0.39500
1578824557929;-0.41500
1578827335706;-0.41000
1578830113483;-0.41000
1578832891260;-0.40000
1578835669037;-0.40000
1578838446814;-0.40000
1578841224591;-0.42500
1578844002368;-0.43000
1578846780145;-0.41500
1578849557922;-0.40500
1578852335699;-0.40500
1578855113476;-0.41000
1578857891253;-0.42500
1578860669030;-0.42000
1578863446807;-0.41000
1578866224584;-0.40500
1578869002361;-0.40000
1578871780138;-0.41000
1578874557915;-0.41000
1578877335692;-0.41000
1578880113469;-0.40000
1578882891246;-0.39000
1578885669023;-0.39500
1578888446800;-0.40500
1578891224577;-0.40500
1578894002354;-0.40500
1578896780131;-0.41500
1578899557908;-0.40500
1578902335685;-0.41000
1578905113462;-0.42000
1578907891239;-0.43500
1578910669016;-0.44000
1578913446793;-0.44500
1578916224570;-0.43500
1578919002347;-0.44000
1578921780124;-0.45500
1578924557901;-0.46000
1578927335678;-0.47000
1578930113455;-0.46500
1578932891232;-0.47000
1578935669009;-0.46500
1578938446786;-0.47000
1578941224563;-0.48000
1578944002340;-0.49000
1578946780117;-0.49500
1578949557894;-0.48000
1578952335671;-0.47500
1578955113448;-0.47000
1578957891225;-0.47500
1578960669002;-0.47000
1578963446779;-0.45500
1578966224556;-0.44500
1578969002333;-0.44500
1578971780110;-0.44500
1578974557887;-0.45500
1578977335664;-0.46000
1578980113441;-0.44000
1578982891218;-0.42000
1578985668995;-0.41000
1578988446772;-0.40500
1578991224549;-0.41000
1578994002326;-0.39500
1578996780103;-0.37500
1578999557880;-0.35500
1579002335657;-0.35000
1579005113434;-0.34000
1579007891211;-0.34000
1579010668988;-0.33000
1579013446765;-0.32000
1579016224542;-0.29500
1579019002319;-0.28500
1579021780096;-0.29000
1579024557873;-0.29500
1579027335650;-0.30500
1579030113427;-0.28500
1579032891204;-0.28500
1579035668981;-0.29500
1579038446758;-0.29000
1579041224535;-0.30500
1579044002312;-0.30500
1579046780089;-0.29000
1579049557866;-0.28500
1579052335643;-0.27000
1579055113420;-0.29500
1579057891197;-0.30000
1579060668974;-0.30000
1579063446751;-0.29000
1579066224528;-0.28500
1579069002305;-0.28000
1579071780082;-0.29000
1579074557859;-0.29500
1579077335636;-0.29000
1579080113413;-0.28500
1579082891190;-0.28000
1579085668967;-0.28500
1579088446744;-0.28500
1579091224521;-0.29500
1579094002298;-0.30000
1579096780075;-0.28500
1579099557852;-0.28500
1579102335629;-0.27500
1579105113406;-0.28000
1579107891183;-0.29500
1579110668960;-0.29000
1579113446737;-0.28000
1579116224514;-0.26500
1579119002291;-0.27500
1579121780068;-0.27500
1579124557845;-0.30500
1579127335622;-0.29000
1579130113399;-0.29500
1579132891176;-0.30000
1579135668953;-0.30500
1579138446730;-0.31500
1579141224507;-0.32000
1579144002284;-0.31500
1579146780061;-0.31000
1579149557838;-0.28500
1579152335615;-0.29500
1579155113392;-0.30000
1579157891169;-0.30000
1579160668946;-0.30500
1579163446723;-0.30500
1579166224500;-0.29000
1579169002277;-0.29500
1579171780054;-0.29500
1579174557831;-0.30500
1579177335608;-0.31500
1579180113385;-0.30500
1579182891162;-0.29500
1579185668939;-0.30000
1579188446716;-0.29500
1579191224493;-0.32000
1579194002270;-0.31500
1579196780047;-0.31000
1579199557824;-0.29500
1579202335601;-0.29500
1579205113378;-0.30500
1579207891155;-0.31500
1579210668932;-0.31500
1579213446709;-0.30500
1579216224486;-0.28500
1579219002263;-0.28000
1579221780040;-0.29000
1579224557817;-0.30000
1579227335594;-0.30500
1579230113371;-0.31000
1579232891148;-0.29500
1579235668925;-0.29500
1579238446702;-0.30000
1579241224479;-0.30500
1579244002256;-0.30500
1579246780033;-0.30500
1579249557810;-0.29000
1579252335587;-0.28500
1579255113364;-0.29500
1579257891141;-0.29500
1579260668918;-0.30000
1579263446695;-0.29000
1579266224472;-0.28000
1579269002249;-0.28000
1579271780026;-0.29500
1579274557803;-0.29500
1579277335580;-0.30000
1579280113357;-0.29000
1579282891134;-0.29000
1579285668911;-0.27500
1579288446688;-0.26500
1579291224465;-0.27000
1579294002242;-0.26000
1579296780019;-0.24000
1579299557796;-0.22000
1579302335573;-0.20500
1579305113350;-0.20500
1579307891127;-0.21000
1579310668904;-0.22500
1579313446681;-0.20500
1579316224458;-0.20000
1579319002235;-0.19500
1579321780012;-0.19000
1579324557789;-0.19000
1579327335566;-0.19000
1579330113343;-0.18000
1579332891120;-0.16500
1579335668897;-0.15500
1579338446674;-0.17500
1579341224451;-0.19000
1579344002228;-0.19500
1579346780005;-0.20500
1579349557782;-0.19500
1579352335559;-0.19000
1579355113336;-0.19000
1579357891113;-0.19500
1579360668890;-0.21500
1579363446667;-0.19500
1579366224444;-0.17000
1579369002221;-0.16000
1579371779998;-0.14000
1579374557775;-0.17500
1579377335552;-0.20500
1579380113329;-0.23000
1579382891106;-0.22000
1579385668883;-0.24000
1579388446660;-0.25000
1579391224437;-0.28500
1579394002214;-0.28500
1579396779991;-0.29500
1579399557768;-0.28500
1579402335545;-0.29000
1579405113322;-0.29000
1579407891099;-0.29000
1579410668876;-0.30000
1579413446653;-0.30500
1579416224430;-0.29000
1579419002207;-0.28500
1579421779984;-0.30000
1579424557761;-0.30500
1579427335538;-0.31500
1579430113315;-0.29500
1579432891092;-0.31000
1579435668869;-0.29500
1579438446646;-0.30000
1579441224423;-0.31000
1579444002200;-0.30500
1579446779977;-0.29500
1579449557754;-0.28500
1579452335531;-0.28500
1579455113308;-0.29000
1579457891085;-0.30000
1579460668862;-0.30500
1579463446639;-0.30500
1579466224416;-0.31000
1579469002193;-0.32500
1579471779970;-0.37000
1579474557747;-0.41500
1579477335524;-0.45500
1579480113301;-0.46000
1579482891078;-0.47500
1579485668855;-0.49500
1579488446632;-0.43000
1579491224409;-0.31500
1579494002186;-0.13000
1579496779963;0.07000
1579499557740;0.29500
1579502335517;0.55500
1579505113294;0.84000
1579507891071;1.05500
1579510668848;1.20000
1579513446625;1.25000
1579516224402;1.12000
1579519002179;0.78000
1579521779956;0.26000
1579524557733;-0.14000
1579527335510;-0.37500
1579530113287;-0.40000
1579532891064;-0.34500
1579535668841;-0.29500
1579538446618;-0.28500
1579541224395;-0.31000
1579544002172;-0.30500
1579546779949;-0.31000
1579549557726;-0.32000
1579552335503;-0.30500
1579555113280;-0.32000
1579557891057;-0.33500
1579560668834;-0.33500
1579563446611;-0.32500
1579566224388;-0.32000
1579569002165;-0.32500
1579571779942;-0.32500
1579574557719;-0.33500
1579577335496;-0.34500
1579580113273;-0.34000
1579582891050;-0.33500
1579585668827;-0.34000
1579588446604;-0.34500
1579591224381;-0.35000
1579594002158;-0.37000
1579596779935;-0.36000
1579599557712;-0.35500
1579602335489;-0.35000
1579605113266;-0.36000
1579607891043;-0.35500
1579610668820;-0.37000
1579613446597;-0.35000
1579616224374;-0.34000
1579619002151;-0.33500
1579621779928;-0.33500
1579624557705;-0.35500
1579627335482;-0.36000
1579630113259;-0.35000
1579632891036;-0.34000
1579635668813;-0.34500
1579638446590;-0.34500
1579641224367;-0.35000
1579644002144;-0.36500
1579646779921;-0.35500
1579649557698;-0.35000
1579652335475;-0.34500
1579655113252;-0.36000
1579657891029;-0.35000
1579660668806;-0.36000
1579663446583;-0.36000
1579666224360;-0.35500
1579669002137;-0.34500
1579671779914;-0.34500
1579674557691;-0.35000
1579677335468;-0.36000
1579680113245;-0.35000
1579682891022;-0.34000
1579685668799;-0.33500
1579688446576;-0.34500
1579691224353;-0.35000
1579694002130;-0.35500
1579696779907;-0.34000
1579699557684;-0.32500
1579702335461;-0.31500
1579705113238;-0.33000
1579707891015;-0.34000
1579710668792;-0.35000
1579713446569;-0.34000
1579716224346;-0.33500
1579719002123;-0.34000
1579721779900;-0.35000
1579724557677;-0.36500
1579727335454;-0.37500
1579730113231;-0.35500
1579732891008;-0.36000
1579735668785;-0.35000
1579738446562;-0.35500
1579741224339;-0.36500
1579744002116;-0.37500
1579746779893;-0.36000
1579749557670;-0.36500
1579752335447;-0.35500
1579755113224;-0.37000
1579757891001;-0.37500
1579760668778;-0.38000
1579763446555;-0.37500
1579766224332;-0.36500
1579769002109;-0.36000
1579771779886;-0.37500
1579774557663;-0.37500
1579777335440;-0.38000
1579780113217;-0.36000
1579782890994;-0.35500
1579785668771;-0.34500
1579788446548;-0.34500
1579791224325;-0.35500
1579794002102;-0.36500
1579796779879;-0.37500
1579799557656;-0.34500
1579802335433;-0.34000
1579805113210;-0.33500
1579807890987;-0.34500
1579810668764;-0.32500
1579813446541;-0.31000
1579816224318;-0.28500
1579819002095;-0.27500
1579821779872;-0.27500
1579824557649;-0.27500
1579827335426;-0.27000
1579830113203;-0.26500
1579832890980;-0.24000
1579835668757;-0.23500
1579838446534;-0.24000
1579841224311;-0.24500
1579844002088;-0.24000
1579846779865;-0.23500
1579849557642;-0.22000
1579852335419;-0.20500
1579855113196;-0.22000
1579857890973;-0.22000
1579860668750;-0.22500
1579863446527;-0.21500
1579866224304;-0.20500
1579869002081;-0.20000
1579871779858;-0.21500
1579874557635;-0.22000
1579877335412;-0.22500
1579880113189;-0.22000
1579882890966;-0.21500
1579885668743;-0.20500
1579888446520;-0.21500
1579891224297;-0.23000
1579894002074;-0.23500
1579896779851;-0.22000
1579899557628;-0.21000
1579902335405;-0.22500
1579905113182;-0.23500
1579907890959;-0.23500
1579910668736;-0.23000
1579913446513;-0.23000
1579916224290;-0.21500
1579919002067;-0.22000
1579921779844;-0.22500
1579924557621;-0.24000
1579927335398;-0.24000
1579930113175;-0.22500
1579932890952;-0.21000
1579935668729;-0.21500
1579938446506;-0.23000
1579941224283;-0.24000
1579944002060;-0.24500
1579946779837;-0.23500
1579949557614;-0.23500
1579952335391;-0.23500
1579955113168;-0.24500
1579957890945;-0.25000
1579960668722;-0.25000
1579963446499;-0.26500
1579966224276;-0.24000
1579969002053;-0.25500
1579971779830;-0.25000
1579974557607;-0.26000
1579977335384;-0.26000
1579980113161;-0.26000
1579982890938;-0.26000
1579985668715;-0.27500
1579988446492;-0.27000
1579991224269;-0.26500
1579994002046;-0.27000
1579996779823;-0.26500
1579999557600;-0.25000
1580002335377;-0.25500
1580005113154;-0.26000
1580007890931;-0.26500
1580010668708;-0.26500
1580013446485;-0.26000
1580016224262;-0.26000
1580019002039;-0.26500
1580021779816;-0.26500
1580024557593;-0.28000
1580027335370;-0.28500
1580030113147;-0.28500
1580032890924;-0.27500
1580035668701;-0.27500
1580038446478;-0.27000
1580041224255;-0.28500
1580044002032;-0.29000
1580046779809;-0.27500
1580049557586;-0.27000
1580052335363;-0.26000
1580055113140;-0.27000
1580057890917;-0.27500
1580060668694;-0.27500
1580063446471;-0.26000
1580066224248;-0.25000
1580069002025;-0.25500
1580071779802;-0.27000
1580074557579;-0.27500
1580077335356;-0.27500
1580080113133;-0.26500
1580082890910;-0.26000
1580085668687;-0.25500
1580088446464;-0.26000
1580091224241;-0.26000
1580094002018;-0.27000
1580096779795;-0.26500
1580099557572;-0.25000
1580102335349;-0.25500
1580105113126;-0.25500
1580107890903;-0.24500
1580110668680;-0.25000
1580113446457;-0.22000
1580116224234;-0.20000
1580119002011;-0.17500
1580121779788;-0.18000
1580124557565;-0.18500
1580127335342;-0.19000
1580130113119;-0.18000
1580132890896;-0.16500
1580135668673;-0.16000
1580138446450;-0.15000
1580141224227;-0.15500
1580144002004;-0.15500
1580146779781;-0.14000
1580149557558;-0.14500
1580152335335;-0.14500
1580155113112;-0.16000
1580157890889;-0.16500
1580160668666;-0.18000
1580163446443;-0.18500
1580166224220;-0.17000
1580169001997;-0.16000
1580171779774;-0.17500
1580174557551;-0.19000
1580177335328;-0.19000
1580180113105;-0.17000
1580182890882;-0.14500
1580185668659;-0.12500
1580188446436;-0.13000
1580191224213;-0.15500
1580194001990;-0.19000
1580196779767;-0.20000
1580199557544;-0.19000
1580202335321;-0.18500
1580205113098;-0.20000
1580207890875;-0.22000
1580210668652;-0.23500
1580213446429;-0.23500
1580216224206;-0.24000
1580219001983;-0.24500
1580221779760;-0.26500
1580224557537;-0.26500
1580227335314;-0.27000
1580230113091;-0.26000
1580232890868;-0.26000
1580235668645;-0.26000
1580238446422;-0.27000
1580241224199;-0.28500
1580244001976;-0.28500
1580246779753;-0.27500
1580249557530;-0.27500
1580252335307;-0.28500
1580255113084;-0.28000
1580257890861;-0.29500
1580260668638;-0.29500
1580263446415;-0.28500
1580266224192;-0.29000
1580269001969;-0.28500
1580271779746;-0.28000
1580274557523;-0.29000
1580277335300;-0.30500
1580280113077;-0.30000
1580282890854;-0.31000
1580285668631;-0.34000
1580288446408;-0.37500
1580291224185;-0.40500
1580294001962;-0.43000
1580296779739;-0.45000
1580299557516;-0.46500
1580302335293;-0.44500
1580305113070;-0.32000
1580307890847;-0.15500
1580310668624;0.03500
1580313446401;0.24500
1580316224178;0.51500
1580319001955;0.82000
1580321779732;1.06500
1580324557509;1.21500
1580327335286;1.30000
1580330113063;1.38500
1580332890840;1.41500
1580335668617;1.36500
1580338446394;1.18000
1580341224171;0.89000
1580344001948;0.49500
1580346779725;0.09000
1580349557502;-0.22000
1580352335279;-0.36500
1580355113056;-0.38000
1580357890833;-0.34500
1580360668610;-0.30000
1580363446387;-0.28500
1580366224164;-0.28500
1580369001941;-0.30000
1580371779718;-0.30500
1580374557495;-0.31000
1580377335272;-0.32000
1580380113049;-0.30500
1580382890826;-0.30500
1580385668603;-0.32000
1580388446380;-0.31500
1580391224157;-0.31500
1580394001934;-0.33000
1580396779711;-0.33000
1580399557488;-0.31000
1580402335265;-0.31500
1580405113042;-0.33500
1580407890819;-0.34500
1580410668596;-0.34500
1580413446373;-0.35500
1580416224150;-0.34500
1580419001927;-0.33500
1580421779704;-0.33000
1580424557481;-0.34000
1580427335258;-0.34500
1580430113035;-0.34000
1580432890812;-0.33500
1580435668589;-0.34500
1580438446366;-0.34500
1580441224143;-0.36000
1580444001920;-0.35000
1580446779697;-0.35000
1580449557474;-0.34500
1580452335251;-0.33500
1580455113028;-0.34000
1580457890805;-0.34500
1580460668582;-0.34000
1580463446359;-0.34000
1580466224136;-0.34000
1580469001913;-0.33000
1580471779690;-0.34000
1580474557467;-0.34500
1580477335244;-0.36500
1580480113021;-0.34000
1580482890798;-0.34000
1580485668575;-0.33500
1580488446352;-0.34000
1580491224129;-0.34000
1580494001906;-0.36500
1580496779683;-0.35500
1580499557460;-0.34000
1580502335237;-0.35500
1580505113014;-0.35000
1580507890791;-0.34500
1580510668568;-0.35000
1580513446345;-0.34500
1580516224122;-0.33500
1580519001899;-0.34000
1580521779676;-0.35000
1580524557453;-0.35000
1580527335230;-0.35000
1580530113007;-0.35000
1580532890784;-0.33500
1580535668561;-0.33500
1580538446338;-0.35000
1580541224115;-0.35500
1580544001892;-0.36000
1580546779669;-0.36000
1580549557446;-0.35000
1580552335223;-0.34000
1580555113000;-0.34500
1580557890777;-0.36500
1580560668554;-0.37000
1580563446331;-0.37500
1580566224108;-0.36000
1580569001885;-0.35500
1580571779662;-0.36000
1580574557439;-0.38000
1580577335216;-0.38500
1580580112993;-0.37500
1580582890770;-0.37000
1580585668547;-0.37000
1580588446324;-0.38000
1580591224101;-0.38000
1580594001878;-0.38500
1580596779655;-0.37500
1580599557432;-0.36000
1580602335209;-0.36000
1580605112986;-0.36500
1580607890763;-0.36500
1580610668540;-0.35500
1580613446317;-0.34000
1580616224094;-0.34000
1580619001871;-0.33500
1580621779648;-0.32500
1580624557425;-0.33000
1580627335202;-0.33000
1580630112979;-0.31000
1580632890756;-0.29500
1580635668533;-0.28000
1580638446310;-0.28500
1580641224087;-0.28500
1580644001864;-0.28500
1580646779641;-0.27000
1580649557418;-0.26500
1580652335195;-0.25000
1580655112972;-0.26500
1580657890749;-0.27500
1580660668526;-0.27000
1580663446303;-0.26000
1580666224080;-0.25000
1580669001857;-0.24500
1580671779634;-0.26000
1580674557411;-0.26500
1580677335188;-0.26000
1580680112965;-0.25000
1580682890742;-0.24500
1580685668519;-0.24000
1580688446296;-0.23500
1580691224073;-0.24500
1580694001850;-0.26000
1580696779627;-0.24500
1580699557404;-0.23500
1580702335181;-0.24000
1580705112958;-0.24500
1580707890735;-0.26000
1580710668512;-0.27500
1580713446289;-0.27000
1580716224066;-0.25000
1580719001843;-0.25000
1580721779620;-0.25500
1580724557397;-0.27000
1580727335174;-0.28500
1580730112951;-0.26500
1580732890728;-0.27000
1580735668505;-0.26500
1580738446282;-0.27500
1580741224059;-0.28000
1580744001836;-0.28500
1580746779613;-0.28000
1580749557390;-0.28000
1580752335167;-0.27500
1580755112944;-0.28500
1580757890721;-0.28500
1580760668498;-0.30000
1580763446275;-0.29000
1580766224052;-0.28500
1580769001829;-0.28000
1580771779606;-0.30500
1580774557383;-0.30000
1580777335160;-0.30500
1580780112937;-0.30500
1580782890714;-0.29500
1580785668491;-0.30000
1580788446268;-0.32000
1580791224045;-0.32000
1580794001822;-0.32500
1580796779599;-0.32500
1580799557376;-0.32500
1580802335153;-0.31000
1580805112930;-0.31500
1580807890707;-0.33000
1580810668484;-0.33500
1580813446261;-0.34000
1580816224038;-0.33500
1580819001815;-0.32500
1580821779592;-0.32500
1580824557369;-0.33500
1580827335146;-0.34500
1580830112923;-0.33000
1580832890700;-0.33000
1580835668477;-0.32500
1580838446254;-0.33000
1580841224031;-0.33500
1580844001808;-0.33500
1580846779585;-0.33000
1580849557362;-0.32500
1580852335139;-0.33000
1580855112916;-0.33000
1580857890693;-0.33500
1580860668470;-0.34500
1580863446247;-0.33000
1580866224024;-0.32000
1580869001801;-0.32000
1580871779578;-0.33000
1580874557355;-0.33000
1580877335132;-0.33500
1580880112909;-0.33000
1580882890686;-0.32000
1580885668463;-0.31500
1580888446240;-0.32500
1580891224017;-0.32000
1580894001794;-0.32000
1580896779571;-0.31000
1580899557348;-0.29500
1580902335125;-0.30500
1580905112902;-0.30000
1580907890679;-0.31000
1580910668456;-0.30500
1580913446233;-0.30000
1580916224010;-0.27000
1580919001787;-0.26500
1580921779564;-0.25500
1580924557341;-0.25500
1580927335118;-0.26000
1580930112895;-0.25000
1580932890672;-0.24000
1580935668449;-0.22500
1580938446226;-0.22500
1580941224003;-0.24000
1580944001780;-0.22500
1580946779557;-0.22000
1580949557334;-0.21000
1580952335111;-0.20000
1580955112888;-0.19500
1580957890665;-0.21500
1580960668442;-0.20500
1580963446219;-0.20000
1580966223996;-0.20500
1580969001773;-0.20500
1580971779550;-0.22000
1580974557327;-0.22000
1580977335104;-0.23500
1580980112881;-0.23000
1580982890658;-0.23500
1580985668435;-0.23500
1580988446212;-0.22500
1580991223989;-0.21000
1580994001766;-0.21500
1580996779543;-0.23000
1580999557320;-0.24000
1581002335097;-0.27000
1581005112874;-0.28000
1581007890651;-0.31000
1581010668428;-0.33000
1581013446205;-0.33000
1581016223982;-0.33500
1581019001759;-0.32000
1581021779536;-0.33500
1581024557313;-0.33500
1581027335090;-0.34500
1581030112867;-0.34000
1581032890644;-0.32500
1581035668421;-0.32000
1581038446198;-0.33000
1581041223975;-0.34500
1581044001752;-0.35500
1581046779529;-0.35000
1581049557306;-0.34500
1581052335083;-0.34000
1581055112860;-0.35500
1581057890637;-0.36000
1581060668414;-0.36500
1581063446191;-0.36000
1581066223968;-0.35000
1581069001745;-0.35000
1581071779522;-0.35000
1581074557299;-0.36500
1581077335076;-0.37000
1581080112853;-0.38000
1581082890630;-0.40500
1581085668407;-0.43500
1581088446184;-0.48000
1581091223961;-0.50500
1581094001738;-0.54500
1581096779515;-0.55000
1581099557292;-0.52500
1581102335069;-0.43000
1581105112846;-0.27000
1581107890623;-0.11000
1581110668400;0.09000
1581113446177;0.35000
1581116223954;0.66000
1581119001731;0.90500
1581121779508;1.04000
1581124557285;1.03500
1581127335062;0.83000
1581130112839;0.41500
1581132890616;-0.05000
1581135668393;-0.37000
1581138446170;-0.50000
1581141223947;-0.47000
1581144001724;-0.41000
1581146779501;-0.37000
1581149557278;-0.36500
1581152335055;-0.37500
1581155112832;-0.38500
1581157890609;-0.39500
