ts,MLII,V5
1665032867124,-0.285,-0.15
1665035644901,-0.285,-0.15
1665038422678,-0.29,-0.145
1665041200455,-0.285,-0.14
1665043978232,-0.28,-0.13
1665046756009,-0.26,-0.145
1665049533786,-0.25,-0.16
1665052311563,-0.265,-0.185
1665055089340,-0.305,-0.185
1665057867117,-0.35,-0.18
1665060644894,-0.37,-0.18
1665063422671,-0.375,-0.175
1665066200448,-0.385,-0.19
1665068978225,-0.395,-0.19
1665071756002,-0.42,-0.21
1665074533779,-0.43,-0.2
1665077311556,-0.43,-0.185
1665080089333,-0.42,-0.19
1665082867110,-0.425,-0.19
1665085644887,-0.44,-0.195
1665088422664,-0.435,-0.21
1665091200441,-0.445,-0.19
1665093978218,-0.44,-0.195
1665096755995,-0.435,-0.19
1665099533772,-0.44,-0.185
1665102311549,-0.45,-0.19
1665105089326,-0.455,-0.2
1665107867103,-0.445,-0.19
1665110644880,-0.435,-0.185
1665113422657,-0.42,-0.175
1665116200434,-0.43,-0.17
1665118978211,-0.43,-0.17
1665121755988,-0.43,-0.18
1665124533765,-0.445,-0.175
1665127311542,-0.43,-0.165
1665130089319,-0.43,-0.165
1665132867096,-0.425,-0.18
1665135644873,-0.43,-0.195
1665138422650,-0.445,-0.205
1665141200427,-0.445,-0.205
1665143978204,-0.435,-0.215
1665146755981,-0.45,-0.22
1665149533758,-0.465,-0.255
1665152311535,-0.51,-0.265
1665155089312,-0.54,-0.29
1665157867089,-0.555,-0.295
1665160644866,-0.555,-0.235
1665163422643,-0.58,-0.12
1665166200420,-0.6,0.025
1665168978197,-0.565,0.14
1665171755974,-0.445,0.23
1665174533751,-0.27,0.305
1665177311528,-0.045,0.4
1665180089305,0.185,0.51
1665182867082,0.44,0.6
1665185644859,0.69,0.57
1665188422636,0.89,0.35
1665191200413,0.965,0.0
1665193978190,0.885,-0.27
1665196755967,0.58,-0.365
1665199533744,0.075,-0.3
1665202311521,-0.36,-0.255
1665205089298,-0.57,-0.225
1665207867075,-0.585,-0.205
1665210644852,-0.525,-0.18
1665213422629,-0.465,-0.18
1665216200406,-0.45,-0.175
1665218978183,-0.46,-0.185
1665221755960,-0.47,-0.19
1665224533737,-0.47,-0.19
1665227311514,-0.45,-0.175
1665230089291,-0.44,-0.165
1665232867068,-0.455,-0.17
1665235644845,-0.47,-0.18
1665238422622,-0.475,-0.19
1665241200399,-0.48,-0.18
1665243978176,-0.48,-0.17
1665246755953,-0.465,-0.165
1665249533730,-0.45,-0.175
1665252311507,-0.46,-0.165
1665255089284,-0.47,-0.175
1665257867061,-0.47,-0.165
1665260644838,-0.455,-0.16
1665263422615,-0.445,-0.155
1665266200392,-0.455,-0.15
1665268978169,-0.465,-0.17
1665271755946,-0.465,-0.175
1665274533723,-0.47,-0.16
1665277311500,-0.46,-0.14
1665280089277,-0.46,-0.155
1665282867054,-0.445,-0.15
1665285644831,-0.46,-0.165
1665288422608,-0.47,-0.17
1665291200385,-0.475,-0.175
1665293978162,-0.465,-0.165
1665296755939,-0.455,-0.15
1665299533716,-0.46,-0.155
1665302311493,-0.46,-0.145
1665305089270,-0.47,-0.155
1665307867047,-0.47,-0.155
1665310644824,-0.46,-0.145
1665313422601,-0.445,-0.135
1665316200378,-0.45,-0.145
1665318978155,-0.455,-0.155
1665321755932,-0.45,-0.15
1665324533709,-0.47,-0.145
1665327311486,-0.46,-0.135
1665330089263,-0.435,-0.135
1665332867040,-0.445,-0.145
1665335644817,-0.45,-0.145
1665338422594,-0.45,-0.165
1665341200371,-0.455,-0.155
1665343978148,-0.44,-0.135
1665346755925,-0.43,-0.145
1665349533702,-0.43,-0.145
1665352311479,-0.46,-0.17
1665355089256,-0.44,-0.175
1665357867033,-0.46,-0.17
1665360644810,-0.445,-0.165
1665363422587,-0.43,-0.165
1665366200364,-0.44,-0.175
1665368978141,-0.455,-0.185
1665371755918,-0.46,-0.19
1665374533695,-0.47,-0.21
1665377311472,-0.46,-0.185
1665380089249,-0.455,-0.205
1665382867026,-0.455,-0.205
1665385644803,-0.465,-0.22
1665388422580,-0.465,-0.225
1665391200357,-0.48,-0.24
1665393978134,-0.46,-0.235
1665396755911,-0.455,-0.245
1665399533688,-0.465,-0.26
1665402311465,-0.47,-0.265
1665405089242,-0.48,-0.285
1665407867019,-0.47,-0.285
1665410644796,-0.475,-0.28
1665413422573,-0.465,-0.295
1665416200350,-0.47,-0.305
1665418978127,-0.49,-0.315
1665421755904,-0.49,-0.315
1665424533681,-0.495,-0.31
1665427311458,-0.49,-0.29
1665430089235,-0.485,-0.29
1665432867012,-0.485,-0.29
1665435644789,-0.49,-0.3
1665438422566,-0.5,-0.295
1665441200343,-0.49,-0.28
1665443978120,-0.48,-0.27
1665446755897,-0.46,-0.245
1665449533674,-0.455,-0.24
1665452311451,-0.455,-0.22
1665455089228,-0.455,-0.215
1665457867005,-0.445,-0.2
1665460644782,-0.415,-0.19
1665463422559,-0.39,-0.175
1665466200336,-0.375,-0.165
1665468978113,-0.38,-0.16
1665471755890,-0.37,-0.15
1665474533667,-0.36,-0.135
1665477311444,-0.335,-0.115
1665480089221,-0.325,-0.115
1665482866998,-0.31,-0.12
1665485644775,-0.33,-0.13
1665488422552,-0.325,-0.135
1665491200329,-0.33,-0.135
1665493978106,-0.32,-0.105
1665496755883,-0.295,-0.11
1665499533660,-0.295,-0.105
1665502311437,-0.305,-0.13
1665505089214,-0.32,-0.14
1665507866991,-0.32,-0.13
1665510644768,-0.305,-0.12
1665513422545,-0.305,-0.125
1665516200322,-0.31,-0.11
1665518978099,-0.315,-0.12
1665521755876,-0.325,-0.12
1665524533653,-0.325,-0.125
1665527311430,-0.315,-0.1
1665530089207,-0.305,-0.11
1665532866984,-0.31,-0.105
1665535644761,-0.31,-0.115
1665538422538,-0.315,-0.115
1665541200315,-0.325,-0.12
1665543978092,-0.315,-0.105
1665546755869,-0.305,-0.11
1665549533646,-0.305,-0.12
1665552311423,-0.315,-0.125
1665555089200,-0.33,-0.13
1665557866977,-0.33,-0.12
1665560644754,-0.32,-0.105
1665563422531,-0.305,-0.115
1665566200308,-0.305,-0.12
1665568978085,-0.32,-0.13
1665571755862,-0.32,-0.14
1665574533639,-0.325,-0.135
1665577311416,-0.325,-0.12
1665580089193,-0.31,-0.125
1665582866970,-0.315,-0.12
1665585644747,-0.33,-0.13
1665588422524,-0.345,-0.145
1665591200301,-0.35,-0.145
1665593978078,-0.345,-0.125
1665596755855,-0.335,-0.135
1665599533632,-0.34,-0.14
1665602311409,-0.34,-0.155
1665605089186,-0.355,-0.15
1665607866963,-0.36,-0.145
1665610644740,-0.355,-0.145
1665613422517,-0.33,-0.15
1665616200294,-0.34,-0.155
1665618978071,-0.345,-0.165
1665621755848,-0.355,-0.16
1665624533625,-0.355,-0.16
1665627311402,-0.335,-0.145
1665630089179,-0.315,-0.145
1665632866956,-0.31,-0.16
1665635644733,-0.305,-0.165
1665638422510,-0.305,-0.175
1665641200287,-0.29,-0.16
1665643978064,-0.275,-0.155
1665646755841,-0.255,-0.155
1665649533618,-0.255,-0.155
1665652311395,-0.26,-0.16
1665655089172,-0.26,-0.165
1665657866949,-0.24,-0.155
1665660644726,-0.235,-0.125
1665663422503,-0.225,-0.12
1665666200280,-0.22,-0.13
1665668978057,-0.23,-0.13
1665671755834,-0.23,-0.145
1665674533611,-0.24,-0.14
1665677311388,-0.24,-0.125
1665680089165,-0.24,-0.105
1665682866942,-0.245,-0.105
1665685644719,-0.24,-0.11
1665688422496,-0.25,-0.105
1665691200273,-0.25,-0.095
1665693978050,-0.25,-0.08
1665696755827,-0.225,-0.065
1665699533604,-0.215,-0.07
1665702311381,-0.21,-0.085
1665705089158,-0.2,-0.1
1665707866935,-0.18,-0.11
1665710644712,-0.175,-0.115
1665713422489,-0.19,-0.115
1665716200266,-0.22,-0.125
1665718978043,-0.26,-0.135
1665721755820,-0.295,-0.14
1665724533597,-0.285,-0.135
1665727311374,-0.29,-0.145
1665730089151,-0.295,-0.13
1665732866928,-0.32,-0.145
1665735644705,-0.35,-0.155
1665738422482,-0.36,-0.16
1665741200259,-0.38,-0.145
1665743978036,-0.375,-0.14
1665746755813,-0.36,-0.145
1665749533590,-0.36,-0.155
1665752311367,-0.37,-0.155
1665755089144,-0.38,-0.17
1665757866921,-0.38,-0.155
1665760644698,-0.37,-0.135
1665763422475,-0.37,-0.145
1665766200252,-0.375,-0.15
1665768978029,-0.375,-0.16
1665771755806,-0.375,-0.17
1665774533583,-0.39,-0.17
1665777311360,-0.38,-0.15
1665780089137,-0.385,-0.145
1665782866914,-0.37,-0.15
1665785644691,-0.375,-0.15
1665788422468,-0.37,-0.16
1665791200245,-0.375,-0.165
1665793978022,-0.36,-0.165
1665796755799,-0.37,-0.2
1665799533576,-0.38,-0.215
1665802311353,-0.41,-0.255
1665805089130,-0.445,-0.28
1665807866907,-0.49,-0.3
1665810644684,-0.51,-0.265
1665813422461,-0.52,-0.195
1665816200238,-0.56,-0.05
1665818978015,-0.58,0.085
1665821755792,-0.52,0.2
1665824533569,-0.365,0.315
1665827311346,-0.165,0.44
1665830089123,0.045,0.585
1665832866900,0.27,0.69
1665835644677,0.545,0.775
1665838422454,0.81,0.745
1665841200231,0.99,0.485
1665843978008,1.05,0.105
1665846755785,0.93,-0.18
1665849533562,0.545,-0.255
1665852311339,0.045,-0.215
1665855089116,-0.37,-0.205
1665857866893,-0.54,-0.18
1665860644670,-0.5,-0.145
1665863422447,-0.405,-0.15
1665866200224,-0.37,-0.145
1665868978001,-0.355,-0.165
1665871755778,-0.37,-0.175
1665874533555,-0.385,-0.165
1665877311332,-0.385,-0.16
1665880089109,-0.365,-0.155
1665882866886,-0.37,-0.165
1665885644663,-0.38,-0.165
1665888422440,-0.395,-0.175
1665891200217,-0.4,-0.16
1665893977994,-0.385,-0.165
1665896755771,-0.38,-0.16
1665899533548,-0.38,-0.155
1665902311325,-0.395,-0.17
1665905089102,-0.395,-0.18
1665907866879,-0.41,-0.175
1665910644656,-0.405,-0.165
1665913422433,-0.395,-0.15
1665916200210,-0.395,-0.16
1665918977987,-0.395,-0.155
1665921755764,-0.41,-0.175
1665924533541,-0.425,-0.17
1665927311318,-0.4,-0.16
1665930089095,-0.39,-0.15
1665932866872,-0.4,-0.15
1665935644649,-0.4,-0.16
1665938422426,-0.4,-0.175
1665941200203,-0.4,-0.16
1665943977980,-0.4,-0.155
1665946755757,-0.375,-0.145
1665949533534,-0.375,-0.15
1665952311311,-0.38,-0.145
1665955089088,-0.39,-0.15
1665957866865,-0.4,-0.145
1665960644642,-0.385,-0.135
1665963422419,-0.375,-0.145
1665966200196,-0.365,-0.14
1665968977973,-0.38,-0.15
1665971755750,-0.39,-0.165
1665974533527,-0.39,-0.17
1665977311304,-0.39,-0.145
1665980089081,-0.38,-0.13
1665982866858,-0.375,-0.135
1665985644635,-0.385,-0.15
1665988422412,-0.39,-0.165
1665991200189,-0.385,-0.16
1665993977966,-0.385,-0.155
1665996755743,-0.39,-0.145
1665999533520,-0.385,-0.155
1666002311297,-0.38,-0.165
1666005089074,-0.395,-0.16
1666007866851,-0.385,-0.155
1666010644628,-0.37,-0.16
1666013422405,-0.37,-0.155
1666016200182,-0.365,-0.17
1666018977959,-0.355,-0.18
1666021755736,-0.38,-0.18
1666024533513,-0.375,-0.175
1666027311290,-0.37,-0.16
1666030089067,-0.37,-0.17
1666032866844,-0.37,-0.17
1666035644621,-0.375,-0.185
1666038422398,-0.375,-0.195
1666041200175,-0.385,-0.2
1666043977952,-0.37,-0.18
1666046755729,-0.36,-0.185
1666049533506,-0.365,-0.2
1666052311283,-0.38,-0.215
1666055089060,-0.395,-0.225
1666057866837,-0.39,-0.22
1666060644614,-0.375,-0.22
1666063422391,-0.38,-0.22
1666066200168,-0.37,-0.22
1666068977945,-0.38,-0.24
1666071755722,-0.395,-0.255
1666074533499,-0.395,-0.245
1666077311276,-0.39,-0.23
1666080089053,-0.38,-0.23
1666082866830,-0.385,-0.24
1666085644607,-0.375,-0.255
1666088422384,-0.38,-0.265
1666091200161,-0.385,-0.26
1666093977938,-0.37,-0.245
1666096755715,-0.365,-0.24
1666099533492,-0.37,-0.235
1666102311269,-0.355,-0.24
1666105089046,-0.36,-0.24
1666107866823,-0.365,-0.235
1666110644600,-0.35,-0.215
1666113422377,-0.335,-0.195
1666116200154,-0.335,-0.185
1666118977931,-0.34,-0.18
1666121755708,-0.345,-0.18
1666124533485,-0.335,-0.175
1666127311262,-0.325,-0.16
1666130089039,-0.305,-0.155
1666132866816,-0.305,-0.14
1666135644593,-0.305,-0.135
1666138422370,-0.305,-0.14
1666141200147,-0.3,-0.12
1666143977924,-0.295,-0.115
1666146755701,-0.275,-0.105
1666149533478,-0.285,-0.11
1666152311255,-0.29,-0.13
1666155089032,-0.28,-0.125
1666157866809,-0.285,-0.115
1666160644586,-0.3,-0.105
1666163422363,-0.275,-0.095
1666166200140,-0.275,-0.11
1666168977917,-0.28,-0.115
1666171755694,-0.29,-0.125
1666174533471,-0.285,-0.125
1666177311248,-0.285,-0.11
1666180089025,-0.27,-0.115
1666182866802,-0.275,-0.11
1666185644579,-0.275,-0.115
1666188422356,-0.29,-0.125
1666191200133,-0.29,-0.115
1666193977910,-0.28,-0.115
1666196755687,-0.28,-0.11
1666199533464,-0.275,-0.115
1666202311241,-0.28,-0.115
1666205089018,-0.28,-0.115
1666207866795,-0.285,-0.12
1666210644572,-0.29,-0.11
1666213422349,-0.28,-0.12
1666216200126,-0.29,-0.11
1666218977903,-0.3,-0.125
1666221755680,-0.295,-0.14
1666224533457,-0.3,-0.135
1666227311234,-0.29,-0.11
1666230089011,-0.29,-0.1
1666232866788,-0.29,-0.11
1666235644565,-0.3,-0.13
1666238422342,-0.3,-0.125
1666241200119,-0.305,-0.105
1666243977896,-0.3,-0.12
1666246755673,-0.29,-0.11
1666249533450,-0.305,-0.125
1666252311227,-0.305,-0.125
1666255089004,-0.305,-0.135
1666257866781,-0.31,-0.135
1666260644558,-0.31,-0.125
1666263422335,-0.3,-0.125
1666266200112,-0.305,-0.125
1666268977889,-0.31,-0.145
1666271755666,-0.315,-0.155
1666274533443,-0.32,-0.14
1666277311220,-0.31,-0.135
1666280088997,-0.305,-0.13
1666282866774,-0.305,-0.13
1666285644551,-0.31,-0.145
1666288422328,-0.335,-0.145
1666291200105,-0.335,-0.15
1666293977882,-0.325,-0.145
1666296755659,-0.325,-0.14
1666299533436,-0.325,-0.14
1666302311213,-0.33,-0.14
1666305088990,-0.335,-0.145
1666307866767,-0.34,-0.15
1666310644544,-0.315,-0.145
1666313422321,-0.305,-0.145
1666316200098,-0.295,-0.145
1666318977875,-0.3,-0.155
1666321755652,-0.285,-0.16
1666324533429,-0.285,-0.15
1666327311206,-0.265,-0.13
1666330088983,-0.25,-0.135
1666332866760,-0.25,-0.14
1666335644537,-0.245,-0.145
1666338422314,-0.245,-0.145
1666341200091,-0.24,-0.13
1666343977868,-0.22,-0.115
1666346755645,-0.21,-0.105
1666349533422,-0.195,-0.105
1666352311199,-0.195,-0.11
1666355088976,-0.21,-0.13
1666357866753,-0.21,-0.115
1666360644530,-0.2,-0.125
1666363422307,-0.2,-0.095
1666366200084,-0.21,-0.09
1666368977861,-0.225,-0.09
1666371755638,-0.23,-0.09
1666374533415,-0.225,-0.065
1666377311192,-0.225,-0.05
1666380088969,-0.22,-0.055
1666382866746,-0.205,-0.065
1666385644523,-0.185,-0.08
1666388422300,-0.185,-0.1
1666391200077,-0.19,-0.09
1666393977854,-0.215,-0.09
1666396755631,-0.23,-0.095
1666399533408,-0.265,-0.105
1666402311185,-0.265,-0.11
1666405088962,-0.28,-0.115
1666407866739,-0.295,-0.11
1666410644516,-0.285,-0.11
1666413422293,-0.29,-0.11
1666416200070,-0.305,-0.125
1666418977847,-0.32,-0.14
1666421755624,-0.34,-0.135
1666424533401,-0.345,-0.135
1666427311178,-0.35,-0.125
1666430088955,-0.35,-0.125
1666432866732,-0.34,-0.13
1666435644509,-0.335,-0.14
1666438422286,-0.345,-0.15
1666441200063,-0.365,-0.135
1666443977840,-0.36,-0.125
1666446755617,-0.34,-0.125
1666449533394,-0.35,-0.12
1666452311171,-0.35,-0.14
1666455088948,-0.365,-0.145
1666457866725,-0.37,-0.14
1666460644502,-0.365,-0.13
1666463422279,-0.36,-0.125
1666466200056,-0.36,-0.135
1666468977833,-0.36,-0.13
1666471755610,-0.385,-0.145
1666474533387,-0.39,-0.135
1666477311164,-0.36,-0.135
1666480088941,-0.365,-0.14
1666482866718,-0.365,-0.145
1666485644495,-0.385,-0.18
1666488422272,-0.395,-0.205
1666491200049,-0.41,-0.22
1666493977826,-0.435,-0.25
1666496755603,-0.46,-0.27
1666499533380,-0.48,-0.25
1666502311157,-0.515,-0.195
1666505088934,-0.565,-0.065
1666507866711,-0.575,0.085
1666510644488,-0.485,0.2
1666513422265,-0.355,0.29
1666516200042,-0.195,0.37
1666518977819,-0.035,0.45
1666521755596,0.15,0.54
1666524533373,0.43,0.655
1666527311150,0.705,0.755
1666530088927,0.9,0.8
1666532866704,1.02,0.72
1666535644481,1.08,0.47
1666538422258,1.055,0.09
1666541200035,0.875,-0.185
1666543977812,0.54,-0.26
1666546755589,0.125,-0.21
1666549533366,-0.275,-0.165
1666552311143,-0.5,-0.165
1666555088920,-0.54,-0.165
1666557866697,-0.495,-0.135
1666560644474,-0.425,-0.13
1666563422251,-0.375,-0.135
1666566200028,-0.37,-0.14
1666568977805,-0.385,-0.16
1666571755582,-0.395,-0.165
1666574533359,-0.405,-0.145
1666577311136,-0.4,-0.135
1666580088913,-0.39,-0.145
1666582866690,-0.395,-0.135
1666585644467,-0.41,-0.135
1666588422244,-0.41,-0.165
1666591200021,-0.41,-0.15
1666593977798,-0.395,-0.14
1666596755575,-0.385,-0.145
1666599533352,-0.385,-0.135
1666602311129,-0.385,-0.14
1666605088906,-0.4,-0.155
1666607866683,-0.395,-0.14
1666610644460,-0.395,-0.13
1666613422237,-0.385,-0.135
1666616200014,-0.39,-0.13
1666618977791,-0.4,-0.145
1666621755568,-0.4,-0.14
1666624533345,-0.4,-0.14
1666627311122,-0.39,-0.125
1666630088899,-0.375,-0.115
1666632866676,-0.395,-0.12
1666635644453,-0.385,-0.12
1666638422230,-0.395,-0.135
1666641200007,-0.415,-0.135
1666643977784,-0.405,-0.115
1666646755561,-0.39,-0.12
1666649533338,-0.39,-0.1
1666652311115,-0.39,-0.115
1666655088892,-0.4,-0.125
1666657866669,-0.395,-0.125
1666660644446,-0.385,-0.105
1666663422223,-0.38,-0.1
1666666200000,-0.38,-0.115
1666668977777,-0.385,-0.115
1666671755554,-0.38,-0.125
1666674533331,-0.39,-0.125
1666677311108,-0.38,-0.105
1666680088885,-0.385,-0.105
1666682866662,-0.385,-0.105
1666685644439,-0.385,-0.115
1666688422216,-0.39,-0.125
1666691199993,-0.395,-0.12
1666693977770,-0.395,-0.115
1666696755547,-0.375,-0.105
1666699533324,-0.39,-0.115
1666702311101,-0.405,-0.115
1666705088878,-0.4,-0.115
1666707866655,-0.4,-0.115
1666710644432,-0.385,-0.11
1666713422209,-0.375,-0.115
1666716199986,-0.38,-0.12
1666718977763,-0.39,-0.13
1666721755540,-0.39,-0.145
1666724533317,-0.405,-0.13
1666727311094,-0.4,-0.13
1666730088871,-0.39,-0.115
1666732866648,-0.395,-0.12
1666735644425,-0.385,-0.135
1666738422202,-0.395,-0.16
1666741199979,-0.385,-0.16
1666743977756,-0.38,-0.145
1666746755533,-0.355,-0.135
1666749533310,-0.365,-0.145
1666752311087,-0.375,-0.175
1666755088864,-0.39,-0.185
1666757866641,-0.39,-0.185
1666760644418,-0.395,-0.17
1666763422195,-0.385,-0.18
1666766199972,-0.39,-0.17
1666768977749,-0.385,-0.18
1666771755526,-0.395,-0.205
1666774533303,-0.39,-0.195
1666777311080,-0.405,-0.205
1666780088857,-0.395,-0.21
1666782866634,-0.4,-0.205
1666785644411,-0.41,-0.215
1666788422188,-0.415,-0.22
1666791199965,-0.415,-0.215
1666793977742,-0.42,-0.21
1666796755519,-0.4,-0.205
1666799533296,-0.4,-0.215
1666802311073,-0.42,-0.22
1666805088850,-0.43,-0.225
1666807866627,-0.43,-0.21
1666810644404,-0.42,-0.185
1666813422181,-0.385,-0.17
1666816199958,-0.37,-0.17
1666818977735,-0.375,-0.185
1666821755512,-0.385,-0.17
1666824533289,-0.395,-0.16
1666827311066,-0.375,-0.155
1666830088843,-0.36,-0.15
1666832866620,-0.345,-0.155
1666835644397,-0.345,-0.145
1666838422174,-0.355,-0.155
1666841199951,-0.36,-0.135
1666843977728,-0.335,-0.115
1666846755505,-0.325,-0.11
1666849533282,-0.315,-0.1
1666852311059,-0.33,-0.11
1666855088836,-0.335,-0.125
1666857866613,-0.335,-0.11
1666860644390,-0.325,-0.095
1666863422167,-0.32,-0.085
1666866199944,-0.33,-0.085
1666868977721,-0.325,-0.1
1666871755498,-0.33,-0.12
1666874533275,-0.33,-0.095
1666877311052,-0.32,-0.095
1666880088829,-0.335,-0.085
1666882866606,-0.335,-0.09
1666885644383,-0.32,-0.1
1666888422160,-0.315,-0.11
1666891199937,-0.315,-0.11
1666893977714,-0.31,-0.09
1666896755491,-0.295,-0.08
1666899533268,-0.305,-0.09
1666902311045,-0.315,-0.1
1666905088822,-0.325,-0.12
1666907866599,-0.33,-0.11
1666910644376,-0.315,-0.09
1666913422153,-0.32,-0.095
1666916199930,-0.315,-0.1
1666918977707,-0.325,-0.11
1666921755484,-0.34,-0.12
1666924533261,-0.34,-0.115
1666927311038,-0.325,-0.105
1666930088815,-0.325,-0.1
1666932866592,-0.32,-0.115
1666935644369,-0.345,-0.105
1666938422146,-0.365,-0.12
1666941199923,-0.365,-0.11
1666943977700,-0.365,-0.105
1666946755477,-0.335,-0.09
1666949533254,-0.335,-0.095
1666952311031,-0.335,-0.11
1666955088808,-0.335,-0.125
1666957866585,-0.345,-0.12
1666960644362,-0.345,-0.12
1666963422139,-0.345,-0.12
1666966199916,-0.36,-0.13
1666968977693,-0.36,-0.14
1666971755470,-0.36,-0.13
1666974533247,-0.365,-0.12
1666977311024,-0.35,-0.115
1666980088801,-0.345,-0.115
1666982866578,-0.345,-0.125
1666985644355,-0.345,-0.135
1666988422132,-0.36,-0.135
1666991199909,-0.37,-0.125
1666993977686,-0.38,-0.125
1666996755463,-0.375,-0.11
1666999533240,-0.37,-0.13
1667002311017,-0.38,-0.135
1667005088794,-0.4,-0.15
1667007866571,-0.4,-0.14
1667010644348,-0.395,-0.125
1667013422125,-0.37,-0.125
1667016199902,-0.375,-0.115
1667018977679,-0.38,-0.15
1667021755456,-0.385,-0.14
1667024533233,-0.4,-0.145
1667027311010,-0.385,-0.14
1667030088787,-0.365,-0.135
1667032866564,-0.36,-0.145
1667035644341,-0.365,-0.145
1667038422118,-0.37,-0.145
1667041199895,-0.355,-0.135
1667043977672,-0.355,-0.13
1667046755449,-0.35,-0.135
1667049533226,-0.335,-0.15
1667052311003,-0.335,-0.15
1667055088780,-0.33,-0.145
1667057866557,-0.325,-0.13
1667060644334,-0.315,-0.12
1667063422111,-0.315,-0.105
1667066199888,-0.3,-0.09
1667068977665,-0.29,-0.1
1667071755442,-0.305,-0.11
1667074533219,-0.29,-0.11
1667077310996,-0.275,-0.1
1667080088773,-0.27,-0.09
1667082866550,-0.27,-0.11
1667085644327,-0.265,-0.13
1667088422104,-0.285,-0.125
1667091199881,-0.295,-0.12
1667093977658,-0.29,-0.085
1667096755435,-0.285,-0.085
1667099533212,-0.255,-0.095
1667102310989,-0.26,-0.1
1667105088766,-0.255,-0.1
1667107866543,-0.265,-0.09
1667110644320,-0.265,-0.07
1667113422097,-0.25,-0.055
1667116199874,-0.27,-0.065
1667118977651,-0.27,-0.075
1667121755428,-0.27,-0.075
1667124533205,-0.26,-0.07
1667127310982,-0.23,-0.095
1667130088759,-0.225,-0.095
1667132866536,-0.255,-0.11
1667135644313,-0.31,-0.13
1667138422090,-0.345,-0.13
1667141199867,-0.365,-0.12
1667143977644,-0.365,-0.105
1667146755421,-0.38,-0.12
1667149533198,-0.4,-0.12
1667152310975,-0.4,-0.13
1667155088752,-0.415,-0.125
1667157866529,-0.42,-0.115
1667160644306,-0.41,-0.115
1667163422083,-0.405,-0.115
1667166199860,-0.415,-0.13
1667168977637,-0.415,-0.14
1667171755414,-0.425,-0.135
1667174533191,-0.42,-0.135
1667177310968,-0.405,-0.135
1667180088745,-0.39,-0.13
1667182866522,-0.4,-0.115
1667185644299,-0.425,-0.15
1667188422076,-0.43,-0.14
1667191199853,-0.425,-0.14
1667193977630,-0.405,-0.125
1667196755407,-0.405,-0.135
1667199533184,-0.415,-0.125
1667202310961,-0.42,-0.13
1667205088738,-0.44,-0.14
1667207866515,-0.445,-0.125
1667210644292,-0.445,-0.145
1667213422069,-0.435,-0.165
1667216199846,-0.43,-0.17
1667218977623,-0.465,-0.195
1667221755400,-0.49,-0.225
1667224533177,-0.535,-0.25
1667227310954,-0.535,-0.255
1667230088731,-0.555,-0.215
1667232866508,-0.6,-0.115
1667235644285,-0.64,-0.005
1667238422062,-0.61,0.1
1667241199839,-0.5,0.175
1667243977616,-0.355,0.25
1667246755393,-0.18,0.345
1667249533170,0.015,0.46
1667252310947,0.245,0.56
1667255088724,0.5,0.635
1667257866501,0.73,0.615
1667260644278,0.9,0.42
1667263422055,0.955,0.085
1667266199832,0.855,-0.2
1667268977609,0.595,-0.33
1667271755386,0.185,-0.31
1667274533163,-0.235,-0.245
1667277310940,-0.475,-0.19
1667280088717,-0.575,-0.175
1667282866494,-0.555,-0.16
1667285644271,-0.515,-0.16
1667288422048,-0.485,-0.16
1667291199825,-0.465,-0.14
1667293977602,-0.455,-0.14
1667296755379,-0.45,-0.15
1667299533156,-0.445,-0.145
1667302310933,-0.46,-0.16
1667305088710,-0.465,-0.165
1667307866487,-0.465,-0.17
1667310644264,-0.455,-0.17
1667313422041,-0.435,-0.155
1667316199818,-0.445,-0.14
1667318977595,-0.45,-0.125
1667321755372,-0.46,-0.135
1667324533149,-0.455,-0.115
1667327310926,-0.445,-0.12
1667330088703,-0.425,-0.115
1667332866480,-0.425,-0.115
1667335644257,-0.43,-0.13
1667338422034,-0.445,-0.14
1667341199811,-0.44,-0.145
1667343977588,-0.46,-0.13
1667346755365,-0.445,-0.125
1667349533142,-0.455,-0.135
1667352310919,-0.455,-0.13
1667355088696,-0.465,-0.145
1667357866473,-0.45,-0.14
1667360644250,-0.435,-0.13
1667363422027,-0.43,-0.12
1667366199804,-0.44,-0.12
1667368977581,-0.445,-0.12
1667371755358,-0.44,-0.15
1667374533135,-0.445,-0.15
1667377310912,-0.445,-0.145
1667380088689,-0.455,-0.135
1667382866466,-0.455,-0.13
1667385644243,-0.47,-0.135
1667388422020,-0.465,-0.14
1667391199797,-0.47,-0.125
1667393977574,-0.465,-0.115
1667396755351,-0.455,-0.12
1667399533128,-0.46,-0.125
1667402310905,-0.455,-0.13
1667405088682,-0.47,-0.14
1667407866459,-0.475,-0.12
1667410644236,-0.465,-0.105
1667413422013,-0.455,-0.115
1667416199790,-0.455,-0.11
1667418977567,-0.46,-0.13
1667421755344,-0.465,-0.145
1667424533121,-0.475,-0.13
1667427310898,-0.45,-0.135
1667430088675,-0.45,-0.135
1667432866452,-0.45,-0.13
1667435644229,-0.465,-0.135
1667438422006,-0.47,-0.145
1667441199783,-0.47,-0.135
1667443977560,-0.45,-0.135
1667446755337,-0.435,-0.14
1667449533114,-0.435,-0.135
1667452310891,-0.435,-0.145
1667455088668,-0.46,-0.145
1667457866445,-0.465,-0.145
1667460644222,-0.47,-0.15
1667463421999,-0.45,-0.145
1667466199776,-0.45,-0.16
1667468977553,-0.455,-0.185
1667471755330,-0.465,-0.19
