timestamp_ms;ecg_value
1245210.762;-0.36500
1245213.540;-0.36500
1245216.318;-0.37000
1245219.096;-0.37000
1245221.874;-0.37000
1245224.651;-0.37000
1245227.429;-0.37500
1245230.207;-0.38000
1245232.985;-0.39500
1245235.762;-0.38500
1245238.540;-0.38500
1245241.318;-0.38000
1245244.096;-0.39000
1245246.874;-0.40000
1245249.651;-0.40000
1245252.429;-0.40000
1245255.207;-0.39000
1245257.985;-0.40000
1245260.762;-0.39500
1245263.540;-0.39000
1245266.318;-0.40500
1245269.096;-0.39500
1245271.874;-0.39500
1245274.651;-0.39000
1245277.429;-0.38000
1245280.207;-0.39000
1245282.985;-0.39500
1245285.762;-0.39000
1245288.540;-0.38000
1245291.318;-0.38500
1245294.096;-0.39000
1245296.874;-0.39000
1245299.651;-0.40000
1245302.429;-0.39500
1245305.207;-0.37500
1245307.985;-0.37000
1245310.762;-0.38000
1245313.540;-0.38500
1245316.318;-0.39500
1245319.096;-0.38500
1245321.874;-0.38000
1245324.651;-0.38500
1245327.429;-0.38000
1245330.207;-0.39500
1245332.985;-0.40500
1245335.762;-0.40500
1245338.540;-0.40000
1245341.318;-0.39500
1245344.096;-0.40500
1245346.874;-0.40500
1245349.651;-0.42000
1245352.429;-0.40500
1245355.207;-0.39000
1245357.985;-0.38500
1245360.762;-0.38000
1245363.540;-0.39500
1245366.318;-0.39500
1245369.096;-0.39000
1245371.874;-0.38500
1245374.651;-0.39500
1245377.429;-0.38000
1245380.207;-0.39000
1245382.985;-0.39000
1245385.762;-0.38000
1245388.540;-0.39000
1245391.318;-0.38500
1245394.096;-0.38500
1245396.874;-0.39500
1245399.651;-0.39500
1245402.429;-0.39500
1245405.207;-0.39000
1245407.985;-0.40000
1245410.762;-0.40500
1245413.540;-0.41500
1245416.318;-0.42500
1245419.096;-0.41500
1245421.874;-0.42000
1245424.651;-0.40000
1245427.429;-0.40000
1245430.207;-0.40000
1245432.985;-0.40500
1245435.762;-0.40500
1245438.540;-0.39000
1245441.318;-0.38500
1245444.096;-0.39000
1245446.873;-0.39000
1245449.651;-0.39500
1245452.429;-0.38000
1245455.207;-0.36500
1245457.985;-0.35000
1245460.762;-0.34500
1245463.540;-0.33500
1245466.318;-0.33500
1245469.096;-0.31500
1245471.873;-0.30500
1245474.651;-0.29500
1245477.429;-0.29500
1245480.207;-0.29000
1245482.985;-0.29500
1245485.762;-0.28000
1245488.540;-0.27000
1245491.318;-0.27000
1245494.096;-0.28500
1245496.873;-0.27500
1245499.651;-0.28000
1245502.429;-0.27000
1245505.207;-0.26500
1245507.985;-0.26000
1245510.762;-0.26000
1245513.540;-0.26500
1245516.318;-0.27000
1245519.096;-0.26000
1245521.873;-0.25000
1245524.651;-0.23500
1245527.429;-0.24000
1245530.207;-0.25000
1245532.985;-0.26500
1245535.762;-0.26000
1245538.540;-0.24000
1245541.318;-0.25000
1245544.096;-0.25500
1245546.873;-0.27000
1245549.651;-0.26500
1245552.429;-0.25000
1245555.207;-0.24000
1245557.985;-0.25500
1245560.762;-0.25000
1245563.540;-0.25500
1245566.318;-0.26000
1245569.096;-0.25000
1245571.873;-0.25500
1245574.651;-0.25500
1245577.429;-0.26000
1245580.207;-0.28000
1245582.985;-0.29000
1245585.762;-0.27000
1245588.540;-0.28000
1245591.318;-0.27000
1245594.096;-0.27500
1245596.873;-0.30000
1245599.651;-0.31000
1245602.429;-0.30500
1245605.207;-0.29000
1245607.985;-0.27500
1245610.762;-0.28000
1245613.540;-0.28500
1245616.318;-0.29500
1245619.096;-0.29000
1245621.873;-0.27500
1245624.651;-0.27000
1245627.429;-0.28000
1245630.207;-0.30500
1245632.985;-0.30500
1245635.762;-0.30500
1245638.540;-0.31000
1245641.318;-0.31000
1245644.096;-0.30500
1245646.873;-0.32000
1245649.651;-0.32000
1245652.429;-0.31500
1245655.207;-0.31000
1245657.985;-0.30500
1245660.762;-0.32000
1245663.540;-0.31000
1245666.318;-0.32000
1245669.096;-0.30000
1245671.873;-0.29500
1245674.651;-0.28000
1245677.429;-0.29000
1245680.207;-0.30000
1245682.985;-0.31000
1245685.762;-0.31000
1245688.540;-0.30000
1245691.318;-0.29500
1245694.096;-0.30000
1245696.873;-0.30500
1245699.651;-0.30500
1245702.429;-0.32000
1245705.207;-0.30500
1245707.985;-0.30500
1245710.762;-0.30000
1245713.540;-0.30000
1245716.318;-0.31000
1245719.096;-0.30500
1245721.873;-0.29000
1245724.651;-0.28000
1245727.429;-0.30000
1245730.207;-0.29500
1245732.985;-0.29000
1245735.762;-0.29500
1245738.540;-0.28500
1245741.318;-0.28000
1245744.096;-0.27500
1245746.873;-0.28500
1245749.651;-0.29000
1245752.429;-0.28000
1245755.207;-0.27500
1245757.985;-0.26000
1245760.762;-0.26000
1245763.540;-0.23500
1245766.318;-0.23000
1245769.096;-0.22500
1245771.873;-0.22000
1245774.651;-0.21500
1245777.429;-0.22000
1245780.207;-0.21000
1245782.985;-0.21000
1245785.762;-0.19000
1245788.540;-0.19000
1245791.318;-0.17500
1245794.096;-0.18500
1245796.873;-0.19500
1245799.651;-0.21500
1245802.429;-0.20500
1245805.207;-0.21000
1245807.985;-0.20000
1245810.762;-0.20500
1245813.540;-0.20000
1245816.318;-0.22000
1245819.096;-0.23500
1245821.873;-0.22500
1245824.651;-0.20500
1245827.429;-0.19000
1245830.207;-0.19500
1245832.985;-0.22000
1245835.762;-0.23500
1245838.540;-0.24500
1245841.318;-0.25500
1245844.096;-0.28000
1245846.873;-0.30500
1245849.651;-0.31500
1245852.429;-0.31000
1245855.207;-0.30500
1245857.984;-0.30500
1245860.762;-0.30000
1245863.540;-0.31500
1245866.318;-0.33500
1245869.096;-0.32500
1245871.873;-0.32500
1245874.651;-0.31500
1245877.429;-0.32000
1245880.207;-0.33000
1245882.984;-0.35500
1245885.762;-0.34500
1245888.540;-0.31000
1245891.318;-0.31000
1245894.096;-0.33000
1245896.873;-0.33000
1245899.651;-0.34000
1245902.429;-0.34000
1245905.207;-0.33000
1245907.984;-0.32000
1245910.762;-0.32000
1245913.540;-0.32500
1245916.318;-0.32000
1245919.096;-0.32500
1245921.873;-0.33000
1245924.651;-0.33500
1245927.429;-0.37000
1245930.207;-0.41000
1245932.984;-0.45000
1245935.762;-0.46000
1245938.540;-0.48500
1245941.318;-0.51500
1245944.096;-0.51500
1245946.873;-0.42500
1245949.651;-0.28500
1245952.429;-0.11500
1245955.207;0.09000
1245957.984;0.35500
1245960.762;0.63000
1245963.540;0.84500
1245966.318;0.94500
1245969.096;0.93500
1245971.873;0.74000
1245974.651;0.37000
1245977.429;-0.02000
1245980.207;-0.29000
1245982.984;-0.42500
1245985.762;-0.46500
1245988.540;-0.49000
1245991.318;-0.46000
1245994.096;-0.43000
1245996.873;-0.39500
1245999.651;-0.38500
1246002.429;-0.37500
1246005.207;-0.37500
1246007.984;-0.37000
1246010.762;-0.37000
1246013.540;-0.37000
1246016.318;-0.38500
1246019.096;-0.39500
1246021.873;-0.39500
1246024.651;-0.39500
1246027.429;-0.40000
1246030.207;-0.39000
1246032.984;-0.39500
1246035.762;-0.37500
1246038.540;-0.38000
1246041.318;-0.37000
1246044.096;-0.36000
1246046.873;-0.37500
1246049.651;-0.38500
1246052.429;-0.37500
1246055.207;-0.36500
1246057.984;-0.36500
1246060.762;-0.36000
1246063.540;-0.37500
1246066.318;-0.39000
1246069.096;-0.38500
1246071.873;-0.38500
1246074.651;-0.37500
1246077.429;-0.38000
1246080.207;-0.38500
1246082.984;-0.39500
1246085.762;-0.38500
1246088.540;-0.37500
1246091.318;-0.36500
1246094.096;-0.37500
1246096.873;-0.36500
1246099.651;-0.38500
1246102.429;-0.38500
1246105.207;-0.39000
1246107.984;-0.39000
1246110.762;-0.40000
1246113.540;-0.39500
1246116.318;-0.40500
1246119.096;-0.39000
1246121.873;-0.37500
1246124.651;-0.37500
1246127.429;-0.36500
1246130.207;-0.38500
1246132.984;-0.39000
1246135.762;-0.37500
1246138.540;-0.37000
1246141.318;-0.36500
1246144.096;-0.37000
1246146.873;-0.37000
1246149.651;-0.38000
1246152.429;-0.37000
1246155.207;-0.36000
1246157.984;-0.36500
1246160.762;-0.37500
1246163.540;-0.38000
1246166.318;-0.37500
1246169.096;-0.38000
1246171.873;-0.38000
1246174.651;-0.38500
1246177.429;-0.39500
1246180.207;-0.39500
1246182.984;-0.40500
1246185.762;-0.40000
1246188.540;-0.39000
1246191.318;-0.38000
1246194.096;-0.38500
1246196.873;-0.40000
1246199.651;-0.41500
1246202.429;-0.40000
1246205.207;-0.38500
1246207.984;-0.37500
1246210.762;-0.39000
1246213.540;-0.40500
1246216.318;-0.43000
1246219.096;-0.42500
1246221.873;-0.41000
1246224.651;-0.40500
1246227.429;-0.40500
1246230.207;-0.41000
1246232.984;-0.43000
1246235.762;-0.42500
1246238.540;-0.42500
1246241.318;-0.42500
1246244.095;-0.41000
1246246.873;-0.41000
1246249.651;-0.43000
1246252.429;-0.43000
1246255.207;-0.43000
1246257.984;-0.41500
1246260.762;-0.41000
1246263.540;-0.41000
1246266.318;-0.40500
1246269.095;-0.38000
1246271.873;-0.35500
1246274.651;-0.33500
1246277.429;-0.33500
1246280.207;-0.33500
1246282.984;-0.32500
1246285.762;-0.30500
1246288.540;-0.28000
1246291.318;-0.26500
1246294.095;-0.27000
1246296.873;-0.28000
1246299.651;-0.29000
1246302.429;-0.27500
1246305.207;-0.27000
1246307.984;-0.25500
1246310.762;-0.23500
1246313.540;-0.25500
1246316.318;-0.25500
1246319.095;-0.26500
1246321.873;-0.25500
1246324.651;-0.25500
1246327.429;-0.26500
1246330.207;-0.28000
1246332.984;-0.28000
1246335.762;-0.26500
1246338.540;-0.26500
1246341.318;-0.26000
1246344.095;-0.27500
1246346.873;-0.27500
1246349.651;-0.27500
1246352.429;-0.26000
1246355.207;-0.24500
1246357.984;-0.25500
1246360.762;-0.25000
1246363.540;-0.26500
1246366.318;-0.28000
1246369.095;-0.28500
1246371.873;-0.26500
1246374.651;-0.27500
1246377.429;-0.27000
1246380.207;-0.28500
1246382.984;-0.28500
1246385.762;-0.28000
1246388.540;-0.26000
1246391.318;-0.24500
1246394.095;-0.25000
1246396.873;-0.26500
1246399.651;-0.28000
1246402.429;-0.28500
1246405.207;-0.28000
1246407.984;-0.27000
1246410.762;-0.27500
1246413.540;-0.29000
1246416.318;-0.29500
1246419.095;-0.29500
1246421.873;-0.29000
1246424.651;-0.30500
1246427.429;-0.30000
1246430.207;-0.29500
1246432.984;-0.30500
1246435.762;-0.30500
1246438.540;-0.28500
1246441.318;-0.27000
1246444.095;-0.27000
1246446.873;-0.28000
1246449.651;-0.28500
1246452.429;-0.29500
1246455.207;-0.28500
1246457.984;-0.28500
1246460.762;-0.28500
1246463.540;-0.30500
1246466.318;-0.31000
1246469.095;-0.30500
1246471.873;-0.29500
1246474.651;-0.29000
1246477.429;-0.28500
1246480.207;-0.28500
1246482.984;-0.30000
1246485.762;-0.30500
1246488.540;-0.30000
1246491.318;-0.29000
1246494.095;-0.29500
1246496.873;-0.30000
1246499.651;-0.31000
1246502.429;-0.28000
1246505.207;-0.27500
1246507.984;-0.26000
1246510.762;-0.26000
1246513.540;-0.27500
1246516.318;-0.29500
1246519.095;-0.29500
1246521.873;-0.28000
1246524.651;-0.27000
1246527.429;-0.26500
1246530.207;-0.26500
1246532.984;-0.28500
1246535.762;-0.28500
1246538.540;-0.27000
1246541.318;-0.25500
1246544.095;-0.24500
1246546.873;-0.27500
1246549.651;-0.28500
1246552.429;-0.26500
1246555.207;-0.24500
1246557.984;-0.22500
1246560.762;-0.21500
1246563.540;-0.22000
1246566.318;-0.23500
1246569.095;-0.25000
1246571.873;-0.22500
1246574.651;-0.20500
1246577.429;-0.19000
1246580.207;-0.19500
1246582.984;-0.19500
1246585.762;-0.17500
1246588.540;-0.15500
1246591.318;-0.15500
1246594.095;-0.17000
1246596.873;-0.18000
1246599.651;-0.20500
1246602.429;-0.20500
1246605.207;-0.20000
1246607.984;-0.19500
1246610.762;-0.19500
1246613.540;-0.21000
1246616.318;-0.22000
1246619.095;-0.22500
1246621.873;-0.19000
1246624.651;-0.16500
1246627.429;-0.15500
1246630.206;-0.18000
1246632.984;-0.21000
1246635.762;-0.23500
1246638.540;-0.23500
1246641.318;-0.24000
1246644.095;-0.26000
1246646.873;-0.29500
1246649.651;-0.32000
1246652.429;-0.32000
1246655.206;-0.30500
1246657.984;-0.30000
1246660.762;-0.29500
1246663.540;-0.30000
1246666.318;-0.31500
1246669.095;-0.30500
1246671.873;-0.31000
1246674.651;-0.30500
1246677.429;-0.31000
1246680.206;-0.31000
1246682.984;-0.31500
1246685.762;-0.30500
1246688.540;-0.31000
1246691.318;-0.30500
1246694.095;-0.32000
1246696.873;-0.32000
1246699.651;-0.32500
1246702.429;-0.30500
1246705.206;-0.30000
1246707.984;-0.32000
1246710.762;-0.31500
1246713.540;-0.33500
1246716.318;-0.36000
1246719.095;-0.38500
1246721.873;-0.41500
1246724.651;-0.43000
1246727.429;-0.45500
1246730.206;-0.49000
1246732.984;-0.52000
1246735.762;-0.46500
1246738.540;-0.34000
1246741.318;-0.17500
1246744.095;-0.00500
1246746.873;0.17000
1246749.651;0.37000
1246752.429;0.63000
1246755.206;0.84500
1246757.984;0.99500
1246760.762;1.10000
1246763.540;1.18000
1246766.318;1.19000
1246769.095;1.07000
1246771.873;0.76000
1246774.651;0.33500
1246777.429;-0.09000
1246780.206;-0.34000
1246782.984;-0.43500
1246785.762;-0.42500
1246788.540;-0.38000
1246791.318;-0.34500
1246794.095;-0.34000
1246796.873;-0.35000
1246799.651;-0.35500
1246802.429;-0.36000
1246805.206;-0.34000
1246807.984;-0.34000
1246810.762;-0.35000
1246813.540;-0.36000
1246816.318;-0.37000
1246819.095;-0.35500
1246821.873;-0.35000
1246824.651;-0.34000
1246827.429;-0.33500
1246830.206;-0.34000
1246832.984;-0.36000
1246835.762;-0.35000
1246838.540;-0.34500
1246841.318;-0.34500
1246844.095;-0.35000
1246846.873;-0.35500
1246849.651;-0.36000
1246852.429;-0.36500
1246855.206;-0.35500
1246857.984;-0.35000
1246860.762;-0.35000
1246863.540;-0.36500
1246866.318;-0.38000
1246869.095;-0.36500
1246871.873;-0.36500
1246874.651;-0.36000
1246877.429;-0.37000
1246880.206;-0.37500
1246882.984;-0.39000
1246885.762;-0.38000
1246888.540;-0.37500
1246891.318;-0.36000
1246894.095;-0.37000
1246896.873;-0.37500
1246899.651;-0.39000
1246902.429;-0.38500
1246905.206;-0.37000
1246907.984;-0.36000
1246910.762;-0.37000
1246913.540;-0.37500
1246916.318;-0.37500
1246919.095;-0.38500
1246921.873;-0.37000
1246924.651;-0.38000
1246927.429;-0.37500
1246930.206;-0.38000
1246932.984;-0.38500
1246935.762;-0.39000
1246938.540;-0.38000
1246941.318;-0.37500
1246944.095;-0.36000
1246946.873;-0.37500
1246949.651;-0.39000
1246952.429;-0.39000
1246955.206;-0.37500
1246957.984;-0.38000
1246960.762;-0.38000
1246963.540;-0.38500
1246966.318;-0.40000
1246969.095;-0.40000
1246971.873;-0.39500
1246974.651;-0.38500
1246977.429;-0.40000
1246980.206;-0.40500
1246982.984;-0.40500
1246985.762;-0.39500
1246988.540;-0.38500
1246991.318;-0.38000
1246994.095;-0.39500
1246996.873;-0.39500
1246999.651;-0.41000
1247002.429;-0.40500
1247005.206;-0.41500
1247007.984;-0.40500
1247010.762;-0.42000
1247013.540;-0.42000
1247016.318;-0.43500
1247019.095;-0.43500
1247021.873;-0.43500
1247024.651;-0.42000
1247027.429;-0.43000
1247030.206;-0.45000
1247032.984;-0.45000
1247035.762;-0.44000
1247038.540;-0.44000
1247041.317;-0.42500
1247044.095;-0.43000
1247046.873;-0.44000
1247049.651;-0.43500
1247052.429;-0.44000
1247055.206;-0.41500
1247057.984;-0.39500
1247060.762;-0.37000
1247063.540;-0.38000
1247066.317;-0.36500
1247069.095;-0.35000
1247071.873;-0.33000
1247074.651;-0.32000
1247077.429;-0.31000
1247080.206;-0.30000
1247082.984;-0.29000
1247085.762;-0.27500
1247088.540;-0.27000
1247091.317;-0.25500
1247094.095;-0.26500
1247096.873;-0.26000
1247099.651;-0.25000
1247102.429;-0.27000
1247105.206;-0.25500
1247107.984;-0.25500
1247110.762;-0.26500
1247113.540;-0.26000
1247116.317;-0.27500
1247119.095;-0.26500
1247121.873;-0.25500
1247124.651;-0.25500
1247127.429;-0.25500
1247130.206;-0.27000
1247132.984;-0.27500
1247135.762;-0.27000
1247138.540;-0.26000
1247141.317;-0.25000
1247144.095;-0.25500
1247146.873;-0.25500
1247149.651;-0.27000
1247152.429;-0.26000
1247155.206;-0.24500
1247157.984;-0.24000
1247160.762;-0.25000
1247163.540;-0.25500
1247166.317;-0.26500
1247169.095;-0.25500
1247171.873;-0.25000
1247174.651;-0.23500
1247177.429;-0.25000
1247180.206;-0.25500
1247182.984;-0.26000
1247185.762;-0.25500
1247188.540;-0.26000
1247191.317;-0.25000
1247194.095;-0.25500
1247196.873;-0.26500
1247199.651;-0.27500
1247202.429;-0.27000
1247205.206;-0.27500
1247207.984;-0.27000
1247210.762;-0.27500
1247213.540;-0.27500
1247216.317;-0.28000
1247219.095;-0.27500
1247221.873;-0.27000
1247224.651;-0.26500
1247227.429;-0.27000
1247230.206;-0.27500
1247232.984;-0.28500
1247235.762;-0.27500
1247238.540;-0.26500
1247241.317;-0.25500
1247244.095;-0.26000
1247246.873;-0.27000
1247249.651;-0.28000
1247252.429;-0.26500
1247255.206;-0.26000
1247257.984;-0.26000
1247260.762;-0.26000
1247263.540;-0.27000
1247266.317;-0.28500
1247269.095;-0.29000
1247271.873;-0.27500
1247274.651;-0.28000
1247277.429;-0.27000
1247280.206;-0.27500
1247282.984;-0.29000
1247285.762;-0.28000
1247288.540;-0.27000
1247291.317;-0.26500
1247294.095;-0.26000
1247296.873;-0.26500
1247299.651;-0.27000
1247302.429;-0.27000
1247305.206;-0.26500
1247307.984;-0.26500
1247310.762;-0.26000
1247313.540;-0.27500
1247316.317;-0.28500
1247319.095;-0.28000
1247321.873;-0.25500
1247324.651;-0.25500
1247327.429;-0.26000
1247330.206;-0.26000
1247332.984;-0.27000
1247335.762;-0.28000
1247338.540;-0.28000
1247341.317;-0.26000
1247344.095;-0.26500
1247346.873;-0.27000
1247349.651;-0.27500
1247352.429;-0.26000
1247355.206;-0.25500
1247357.984;-0.25000
1247360.762;-0.26000
1247363.540;-0.26500
1247366.317;-0.26500
1247369.095;-0.26500
1247371.873;-0.26000
1247374.651;-0.24000
1247377.429;-0.23000
1247380.206;-0.22500
1247382.984;-0.22500
1247385.762;-0.21000
1247388.540;-0.19500
1247391.317;-0.19000
1247394.095;-0.19000
1247396.873;-0.19000
1247399.651;-0.20500
1247402.429;-0.18000
1247405.206;-0.17500
1247407.984;-0.16000
1247410.762;-0.15500
1247413.540;-0.16500
1247416.317;-0.17500
1247419.095;-0.16000
1247421.873;-0.14000
1247424.651;-0.14500
1247427.428;-0.13500
1247430.206;-0.14000
1247432.984;-0.15500
1247435.762;-0.16000
1247438.540;-0.14500
1247441.317;-0.17000
1247444.095;-0.17000
1247446.873;-0.18000
1247449.651;-0.17500
1247452.428;-0.17500
1247455.206;-0.17500
1247457.984;-0.16500
1247460.762;-0.17000
1247463.540;-0.15000
1247466.317;-0.15000
1247469.095;-0.12500
1247471.873;-0.15500
1247474.651;-0.18000
1247477.428;-0.21500
1247480.206;-0.23500
1247482.984;-0.25500
1247485.762;-0.26000
1247488.540;-0.25500
1247491.317;-0.27000
1247494.095;-0.28000
1247496.873;-0.28500
1247499.651;-0.29500
1247502.428;-0.29000
1247505.206;-0.27500
1247507.984;-0.26500
1247510.762;-0.26500
1247513.540;-0.28500
1247516.317;-0.29500
1247519.095;-0.29000
1247521.873;-0.30000
1247524.651;-0.28000
1247527.428;-0.29000
1247530.206;-0.29000
1247532.984;-0.29500
1247535.762;-0.30500
1247538.540;-0.28500
1247541.317;-0.28500
1247544.095;-0.30000
1247546.873;-0.31000
1247549.651;-0.32000
1247552.428;-0.31000
1247555.206;-0.30500
1247557.984;-0.33500
1247560.762;-0.37000
1247563.540;-0.42000
1247566.317;-0.46000
1247569.095;-0.47500
1247571.873;-0.48500
1247574.651;-0.49000
1247577.428;-0.41000
1247580.206;-0.27000
1247582.984;-0.07000
1247585.762;0.14500
1247588.540;0.40000
1247591.317;0.68000
1247594.095;0.97500
1247596.873;1.16500
1247599.651;1.29000
1247602.428;1.38500
1247605.206;1.43500
1247607.984;1.37000
1247610.762;1.16000
1247613.540;0.82500
1247616.317;0.42000
1247619.095;0.02500
1247621.873;-0.26500
1247624.651;-0.39500
1247627.428;-0.42000
1247630.206;-0.39500
1247632.984;-0.36000
1247635.762;-0.34000
1247638.540;-0.32000
1247641.317;-0.32000
1247644.095;-0.32000
1247646.873;-0.34000
1247649.651;-0.35500
1247652.428;-0.34000
1247655.206;-0.33500
1247657.984;-0.33500
1247660.762;-0.34500
1247663.540;-0.34500
1247666.317;-0.36000
1247669.095;-0.35500
1247671.873;-0.35000
1247674.651;-0.34000
1247677.428;-0.35000
1247680.206;-0.35500
1247682.984;-0.36500
1247685.762;-0.36000
1247688.540;-0.36000
1247691.317;-0.35500
1247694.095;-0.34500
1247696.873;-0.36000
1247699.651;-0.37000
1247702.428;-0.38000
1247705.206;-0.36000
1247707.984;-0.36000
1247710.762;-0.37500
1247713.540;-0.38000
1247716.317;-0.37500
1247719.095;-0.37000
1247721.873;-0.35500
1247724.651;-0.35500
1247727.428;-0.35000
1247730.206;-0.36000
1247732.984;-0.37000
1247735.762;-0.36500
1247738.540;-0.36000
1247741.317;-0.36500
1247744.095;-0.36000
1247746.873;-0.36500
1247749.651;-0.37500
1247752.428;-0.37500
1247755.206;-0.36500
1247757.984;-0.36000
1247760.762;-0.36000
1247763.540;-0.36500
1247766.317;-0.38000
1247769.095;-0.37000
1247771.873;-0.36500
1247774.651;-0.37000
1247777.428;-0.37000
1247780.206;-0.37500
1247782.984;-0.38000
1247785.762;-0.37500
1247788.540;-0.38000
1247791.317;-0.35500
1247794.095;-0.36000
1247796.873;-0.37500
1247799.651;-0.38500
1247802.428;-0.37500
1247805.206;-0.36500
1247807.984;-0.35000
1247810.762;-0.35500
1247813.540;-0.37000
1247816.317;-0.37500
1247819.095;-0.37500
1247821.873;-0.37000
1247824.651;-0.35500
1247827.428;-0.37000
1247830.206;-0.37500
1247832.984;-0.38000
1247835.762;-0.38000
1247838.539;-0.37000
1247841.317;-0.37000
1247844.095;-0.38000
1247846.873;-0.38500
1247849.651;-0.39500
1247852.428;-0.39500
1247855.206;-0.39000
1247857.984;-0.38000
1247860.762;-0.38500
1247863.539;-0.39000
1247866.317;-0.39500
1247869.095;-0.39500
1247871.873;-0.38500
1247874.651;-0.38500
1247877.428;-0.37500
1247880.206;-0.38500
1247882.984;-0.38000
1247885.762;-0.37500
1247888.539;-0.36000
1247891.317;-0.35500
1247894.095;-0.35000
1247896.873;-0.35500
1247899.651;-0.36000
1247902.428;-0.34000
1247905.206;-0.34000
1247907.984;-0.31000
1247910.762;-0.30500
1247913.539;-0.29000
1247916.317;-0.29500
1247919.095;-0.29000
1247921.873;-0.26500
1247924.651;-0.27500
1247927.428;-0.27000
1247930.206;-0.27000
1247932.984;-0.27500
1247935.762;-0.25500
1247938.539;-0.24000
1247941.317;-0.23500
1247944.095;-0.23500
1247946.873;-0.23500
1247949.651;-0.23500
1247952.428;-0.24000
1247955.206;-0.23500
1247957.984;-0.22500
1247960.762;-0.23000
1247963.539;-0.23000
1247966.317;-0.24000
1247969.095;-0.23000
1247971.873;-0.23000
1247974.651;-0.23500
1247977.428;-0.22500
1247980.206;-0.24500
1247982.984;-0.25000
1247985.762;-0.23500
1247988.539;-0.23500
1247991.317;-0.23000
1247994.095;-0.23000
1247996.873;-0.23500
1247999.651;-0.25500
1248002.428;-0.25500
1248005.206;-0.25000
1248007.984;-0.24500
1248010.762;-0.24000
1248013.539;-0.26000
1248016.317;-0.25500
1248019.095;-0.26000
1248021.873;-0.24500
1248024.651;-0.23500
1248027.428;-0.23000
1248030.206;-0.24000
1248032.984;-0.25500
1248035.762;-0.24500
1248038.539;-0.24500
1248041.317;-0.24000
1248044.095;-0.24500
1248046.873;-0.25500
1248049.651;-0.26000
1248052.428;-0.26500
1248055.206;-0.26000
1248057.984;-0.25500
1248060.762;-0.26500
1248063.539;-0.26000
1248066.317;-0.28000
1248069.095;-0.28000
1248071.873;-0.28000
1248074.651;-0.27500
1248077.428;-0.27000
1248080.206;-0.27500
1248082.984;-0.28500
1248085.762;-0.27000
1248088.539;-0.27500
1248091.317;-0.26500
1248094.095;-0.26000
1248096.873;-0.27500
1248099.651;-0.27500
1248102.428;-0.27500
1248105.206;-0.27000
1248107.984;-0.26000
1248110.762;-0.26000
1248113.539;-0.27500
1248116.317;-0.27000
1248119.095;-0.27000
1248121.873;-0.27000
1248124.651;-0.26000
1248127.428;-0.26000
1248130.206;-0.28500
1248132.984;-0.28500
1248135.762;-0.30000
1248138.539;-0.29500
1248141.317;-0.27500
1248144.095;-0.28000
1248146.873;-0.27500
1248149.651;-0.29000
1248152.428;-0.30000
1248155.206;-0.27500
1248157.984;-0.27500
1248160.762;-0.26500
1248163.539;-0.27000
1248166.317;-0.26500
1248169.095;-0.27500
1248171.873;-0.27000
1248174.651;-0.25500
1248177.428;-0.25000
1248180.206;-0.26000
1248182.984;-0.26500
1248185.762;-0.26500
1248188.539;-0.25000
1248191.317;-0.25500
1248194.095;-0.25000
1248196.873;-0.25500
1248199.651;-0.25500
1248202.428;-0.25000
1248205.206;-0.24500
1248207.984;-0.23000
1248210.762;-0.23500
1248213.539;-0.24000
1248216.317;-0.25500
1248219.095;-0.24500
1248221.873;-0.22500
1248224.650;-0.21000
1248227.428;-0.19500
1248230.206;-0.20000
1248232.984;-0.20500
1248235.762;-0.20500
1248238.539;-0.19500
1248241.317;-0.19500
1248244.095;-0.20000
1248246.873;-0.19000
1248249.650;-0.19500
1248252.428;-0.17500
1248255.206;-0.16500
1248257.984;-0.14500
1248260.762;-0.14500
1248263.539;-0.15000
1248266.317;-0.17000
1248269.095;-0.17000
1248271.873;-0.16000
1248274.650;-0.16000
1248277.428;-0.16000
1248280.206;-0.16500
1248282.984;-0.17500
1248285.762;-0.18000
1248288.539;-0.18000
1248291.317;-0.17000
1248294.095;-0.16000
1248296.873;-0.13000
1248299.650;-0.14000
1248302.428;-0.15500
1248305.206;-0.17000
1248307.984;-0.19000
1248310.762;-0.22000
1248313.539;-0.23500
1248316.317;-0.26500
1248319.095;-0.27000
1248321.873;-0.26500
1248324.650;-0.27500
1248327.428;-0.27500
1248330.206;-0.30000
1248332.984;-0.30000
1248335.762;-0.29000
1248338.539;-0.28000
1248341.317;-0.26500
1248344.095;-0.27500
1248346.873;-0.28000
1248349.650;-0.28500
1248352.428;-0.29000
1248355.206;-0.28000
1248357.984;-0.27500
1248360.762;-0.27500
1248363.539;-0.28000
1248366.317;-0.29000
1248369.095;-0.29000
1248371.873;-0.28000
1248374.650;-0.27000
1248377.428;-0.27500
1248380.206;-0.27500
1248382.984;-0.28500
1248385.762;-0.29500
1248388.539;-0.27500
1248391.317;-0.26500
1248394.095;-0.27500
1248396.873;-0.31000
1248399.650;-0.36000
1248402.428;-0.39000
1248405.206;-0.41000
1248407.984;-0.41500
1248410.762;-0.41500
1248413.539;-0.42000
1248416.317;-0.46000
1248419.095;-0.49500
1248421.873;-0.52000
1248424.650;-0.47500
1248427.428;-0.37000
1248430.206;-0.22500
1248432.984;-0.05500
1248435.762;0.15000
1248438.539;0.40000
1248441.317;0.67500
1248444.095;0.94500
1248446.873;1.09500
1248449.650;1.14000
1248452.428;1.00500
